id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
9880c287-20a7-4256-af6e-15d670a4a8e8-18,83147b17-0754-41b9-a03a-b5a490c60372,1364097809,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
9880c287-20a7-4256-af6e-15d670a4a8e8-18,83147b17-0754-41b9-a03a-b5a490c60372,1364097809,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9880c287-20a7-4256-af6e-15d670a4a8e8-93,83147b17-0754-41b9-a03a-b5a490c60372,1364099009,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
9880c287-20a7-4256-af6e-15d670a4a8e8-93,83147b17-0754-41b9-a03a-b5a490c60372,1364099009,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9598f853-5536-4c68-8c21-1a1689edeb42-17,83147b17-0754-41b9-a03a-b5a490c60372,1364103809,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
9598f853-5536-4c68-8c21-1a1689edeb42-17,83147b17-0754-41b9-a03a-b5a490c60372,1364103809,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9598f853-5536-4c68-8c21-1a1689edeb42-17,83147b17-0754-41b9-a03a-b5a490c60372,1364103809,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
9598f853-5536-4c68-8c21-1a1689edeb42-17,83147b17-0754-41b9-a03a-b5a490c60372,1364103809,com.google.android.apps.chrome.Main,com.android.chrome,11,1,1,com.google.android.apps.chrome.Main,com.android.chrome
9598f853-5536-4c68-8c21-1a1689edeb42-17,83147b17-0754-41b9-a03a-b5a490c60372,1364103809,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
9598f853-5536-4c68-8c21-1a1689edeb42-92,83147b17-0754-41b9-a03a-b5a490c60372,1364105009,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,15,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
9598f853-5536-4c68-8c21-1a1689edeb42-92,83147b17-0754-41b9-a03a-b5a490c60372,1364105009,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
9598f853-5536-4c68-8c21-1a1689edeb42-92,83147b17-0754-41b9-a03a-b5a490c60372,1364105009,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9598f853-5536-4c68-8c21-1a1689edeb42-92,83147b17-0754-41b9-a03a-b5a490c60372,1364105009,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
9598f853-5536-4c68-8c21-1a1689edeb42-92,83147b17-0754-41b9-a03a-b5a490c60372,1364105009,com.google.android.apps.chrome.Main,com.android.chrome,11,1,1,com.google.android.apps.chrome.Main,com.android.chrome
95786df6-cdf4-4387-bdf6-eeb90e26c3c5-100,83147b17-0754-41b9-a03a-b5a490c60372,1364106209,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings,16,1,1,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings
95786df6-cdf4-4387-bdf6-eeb90e26c3c5-100,83147b17-0754-41b9-a03a-b5a490c60372,1364106209,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
95786df6-cdf4-4387-bdf6-eeb90e26c3c5-100,83147b17-0754-41b9-a03a-b5a490c60372,1364106209,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
95786df6-cdf4-4387-bdf6-eeb90e26c3c5-100,83147b17-0754-41b9-a03a-b5a490c60372,1364106209,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
95786df6-cdf4-4387-bdf6-eeb90e26c3c5-100,83147b17-0754-41b9-a03a-b5a490c60372,1364106209,com.google.android.apps.chrome.Main,com.android.chrome,11,1,1,com.google.android.apps.chrome.Main,com.android.chrome
363016e8-e078-438c-88fd-9cc67a79841b-51,83147b17-0754-41b9-a03a-b5a490c60372,1364100209,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
363016e8-e078-438c-88fd-9cc67a79841b-51,83147b17-0754-41b9-a03a-b5a490c60372,1364100209,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5462e033-fe6f-47c5-80ba-a72764ad9f80-19,83147b17-0754-41b9-a03a-b5a490c60372,1364095409,org.bewellapp.dashBoardActivity,org.bewellapp,7,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
5462e033-fe6f-47c5-80ba-a72764ad9f80-19,83147b17-0754-41b9-a03a-b5a490c60372,1364095409,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5462e033-fe6f-47c5-80ba-a72764ad9f80-68,83147b17-0754-41b9-a03a-b5a490c60372,1364096609,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
5462e033-fe6f-47c5-80ba-a72764ad9f80-68,83147b17-0754-41b9-a03a-b5a490c60372,1364096609,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3c43eb13-0668-45c7-90ba-3efed1feac8f-29,83147b17-0754-41b9-a03a-b5a490c60372,1364102609,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
3c43eb13-0668-45c7-90ba-3efed1feac8f-29,83147b17-0754-41b9-a03a-b5a490c60372,1364102609,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
1f01cc16-c1dc-4d65-8988-635390ebaa82-45,83147b17-0754-41b9-a03a-b5a490c60372,1364101409,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
1f01cc16-c1dc-4d65-8988-635390ebaa82-45,83147b17-0754-41b9-a03a-b5a490c60372,1364101409,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-17,83147b17-0754-41b9-a03a-b5a490c60372,1364107409,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-17,83147b17-0754-41b9-a03a-b5a490c60372,1364107409,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-17,83147b17-0754-41b9-a03a-b5a490c60372,1364107409,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings,16,1,1,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-17,83147b17-0754-41b9-a03a-b5a490c60372,1364107409,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-17,83147b17-0754-41b9-a03a-b5a490c60372,1364107409,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-17,83147b17-0754-41b9-a03a-b5a490c60372,1364107409,com.google.android.apps.chrome.Main,com.android.chrome,11,1,1,com.google.android.apps.chrome.Main,com.android.chrome
6c66d65e-9a2b-493a-bc68-23b2ddd0aac3-83,83147b17-0754-41b9-a03a-b5a490c60372,1364108609,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
