id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
869434f1-0c30-4736-83a9-d1fa7bc18e3c-61,135b6097-4de6-40a9-b90b-40114a31b9c4,1364106039,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
869434f1-0c30-4736-83a9-d1fa7bc18e3c-61,135b6097-4de6-40a9-b90b-40114a31b9c4,1364106039,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
869434f1-0c30-4736-83a9-d1fa7bc18e3c-61,135b6097-4de6-40a9-b90b-40114a31b9c4,1364106039,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
869434f1-0c30-4736-83a9-d1fa7bc18e3c-61,135b6097-4de6-40a9-b90b-40114a31b9c4,1364106039,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
869434f1-0c30-4736-83a9-d1fa7bc18e3c-61,135b6097-4de6-40a9-b90b-40114a31b9c4,1364106039,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
bef080f4-8710-4928-be08-4e37934afeda-56,135b6097-4de6-40a9-b90b-40114a31b9c4,1364125239,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
bef080f4-8710-4928-be08-4e37934afeda-56,135b6097-4de6-40a9-b90b-40114a31b9c4,1364125239,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
bef080f4-8710-4928-be08-4e37934afeda-56,135b6097-4de6-40a9-b90b-40114a31b9c4,1364125239,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
bef080f4-8710-4928-be08-4e37934afeda-56,135b6097-4de6-40a9-b90b-40114a31b9c4,1364125239,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
bef080f4-8710-4928-be08-4e37934afeda-56,135b6097-4de6-40a9-b90b-40114a31b9c4,1364125239,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364108439,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364108439,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364108439,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364108439,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364108439,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-115,135b6097-4de6-40a9-b90b-40114a31b9c4,1364109639,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-115,135b6097-4de6-40a9-b90b-40114a31b9c4,1364109639,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-115,135b6097-4de6-40a9-b90b-40114a31b9c4,1364109639,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-115,135b6097-4de6-40a9-b90b-40114a31b9c4,1364109639,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
0ce5e199-03c7-455c-9b8a-5dac1b8bd896-115,135b6097-4de6-40a9-b90b-40114a31b9c4,1364109639,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
f5b90978-f50a-4923-a118-adb3f4bfea15-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364119239,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
f5b90978-f50a-4923-a118-adb3f4bfea15-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364119239,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
f5b90978-f50a-4923-a118-adb3f4bfea15-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364119239,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f5b90978-f50a-4923-a118-adb3f4bfea15-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364119239,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
f5b90978-f50a-4923-a118-adb3f4bfea15-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364119239,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
f5b90978-f50a-4923-a118-adb3f4bfea15-131,135b6097-4de6-40a9-b90b-40114a31b9c4,1364120439,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
f5b90978-f50a-4923-a118-adb3f4bfea15-131,135b6097-4de6-40a9-b90b-40114a31b9c4,1364120439,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
f5b90978-f50a-4923-a118-adb3f4bfea15-131,135b6097-4de6-40a9-b90b-40114a31b9c4,1364120439,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f5b90978-f50a-4923-a118-adb3f4bfea15-131,135b6097-4de6-40a9-b90b-40114a31b9c4,1364120439,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
f5b90978-f50a-4923-a118-adb3f4bfea15-131,135b6097-4de6-40a9-b90b-40114a31b9c4,1364120439,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
26e4fecd-bd4f-4c6c-a71b-66ece77abf6b-55,135b6097-4de6-40a9-b90b-40114a31b9c4,1364121639,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
26e4fecd-bd4f-4c6c-a71b-66ece77abf6b-55,135b6097-4de6-40a9-b90b-40114a31b9c4,1364121639,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
26e4fecd-bd4f-4c6c-a71b-66ece77abf6b-55,135b6097-4de6-40a9-b90b-40114a31b9c4,1364121639,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
26e4fecd-bd4f-4c6c-a71b-66ece77abf6b-55,135b6097-4de6-40a9-b90b-40114a31b9c4,1364121639,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
26e4fecd-bd4f-4c6c-a71b-66ece77abf6b-55,135b6097-4de6-40a9-b90b-40114a31b9c4,1364121639,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
276cba38-fd48-47af-88a1-ea897297f4a8-33,135b6097-4de6-40a9-b90b-40114a31b9c4,1364128839,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
276cba38-fd48-47af-88a1-ea897297f4a8-33,135b6097-4de6-40a9-b90b-40114a31b9c4,1364128839,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
276cba38-fd48-47af-88a1-ea897297f4a8-33,135b6097-4de6-40a9-b90b-40114a31b9c4,1364128839,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
276cba38-fd48-47af-88a1-ea897297f4a8-33,135b6097-4de6-40a9-b90b-40114a31b9c4,1364128839,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
276cba38-fd48-47af-88a1-ea897297f4a8-33,135b6097-4de6-40a9-b90b-40114a31b9c4,1364128839,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
5fc5a23e-15d0-4178-9b4a-3255a548928f-29,135b6097-4de6-40a9-b90b-40114a31b9c4,1364140839,com.google.android.apps.paco.PAM,com.google.android.apps.paco,24,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
5fc5a23e-15d0-4178-9b4a-3255a548928f-29,135b6097-4de6-40a9-b90b-40114a31b9c4,1364140839,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
5fc5a23e-15d0-4178-9b4a-3255a548928f-29,135b6097-4de6-40a9-b90b-40114a31b9c4,1364140839,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
5fc5a23e-15d0-4178-9b4a-3255a548928f-29,135b6097-4de6-40a9-b90b-40114a31b9c4,1364140839,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
5fc5a23e-15d0-4178-9b4a-3255a548928f-29,135b6097-4de6-40a9-b90b-40114a31b9c4,1364140839,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
5fc5a23e-15d0-4178-9b4a-3255a548928f-29,135b6097-4de6-40a9-b90b-40114a31b9c4,1364140839,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
5fc5a23e-15d0-4178-9b4a-3255a548928f-117,135b6097-4de6-40a9-b90b-40114a31b9c4,1364142039,com.google.android.apps.paco.PAM,com.google.android.apps.paco,24,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
5fc5a23e-15d0-4178-9b4a-3255a548928f-117,135b6097-4de6-40a9-b90b-40114a31b9c4,1364142039,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
5fc5a23e-15d0-4178-9b4a-3255a548928f-117,135b6097-4de6-40a9-b90b-40114a31b9c4,1364142039,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
5fc5a23e-15d0-4178-9b4a-3255a548928f-117,135b6097-4de6-40a9-b90b-40114a31b9c4,1364142039,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
5fc5a23e-15d0-4178-9b4a-3255a548928f-117,135b6097-4de6-40a9-b90b-40114a31b9c4,1364142039,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
5fc5a23e-15d0-4178-9b4a-3255a548928f-117,135b6097-4de6-40a9-b90b-40114a31b9c4,1364142039,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
c2f3577d-6eb6-4eee-a81a-254fd89bee1c-65,135b6097-4de6-40a9-b90b-40114a31b9c4,1364132439,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
c2f3577d-6eb6-4eee-a81a-254fd89bee1c-65,135b6097-4de6-40a9-b90b-40114a31b9c4,1364132439,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
c2f3577d-6eb6-4eee-a81a-254fd89bee1c-65,135b6097-4de6-40a9-b90b-40114a31b9c4,1364132439,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
c2f3577d-6eb6-4eee-a81a-254fd89bee1c-65,135b6097-4de6-40a9-b90b-40114a31b9c4,1364132439,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
c2f3577d-6eb6-4eee-a81a-254fd89bee1c-65,135b6097-4de6-40a9-b90b-40114a31b9c4,1364132439,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364115639,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364115639,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364115639,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364115639,com.android.systemui.recent.RecentsActivity,com.android.systemui,11,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-19,135b6097-4de6-40a9-b90b-40114a31b9c4,1364115639,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-111,135b6097-4de6-40a9-b90b-40114a31b9c4,1364116839,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
4b1b8e40-2c0f-43c0-98b9-3f7f7f2260b5-111,135b6097-4de6-40a9-b90b-40114a31b9c4,1364116839,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,7,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
