id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,4,4,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,8,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.android.settings.Settings,com.android.settings,5,2,2,com.android.settings.SubSettings,com.android.settings
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,7,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
e5d87500-fe5d-4747-ad57-fd9d5db31149-46,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,5,5,com.google.android.apps.paco.PAM,com.google.android.apps.paco
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,8,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.android.settings.Settings,com.android.settings,5,2,2,com.android.settings.SubSettings,com.android.settings
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings,7,1,1,com.android.settings.Settings$SecuritySettingsActivity,com.android.settings
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
6a51e4ba-ea6b-4c05-a077-5663b21e3a56-17,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364118367,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
6a51e4ba-ea6b-4c05-a077-5663b21e3a56-17,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364118367,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
