id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
fc24ba73-ea2f-4dd1-892f-cba8458dee33-33,83b55b30-b582-47fc-b06c-02e695ae097a,1364101767,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,16,3,3,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
fc24ba73-ea2f-4dd1-892f-cba8458dee33-33,83b55b30-b582-47fc-b06c-02e695ae097a,1364101767,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
fc24ba73-ea2f-4dd1-892f-cba8458dee33-33,83b55b30-b582-47fc-b06c-02e695ae097a,1364101767,com.google.android.apps.chrome.Main,com.android.chrome,9,1,1,com.google.android.apps.chrome.Main,com.android.chrome
fc24ba73-ea2f-4dd1-892f-cba8458dee33-33,83b55b30-b582-47fc-b06c-02e695ae097a,1364101767,com.android.systemui.recent.RecentsActivity,com.android.systemui,14,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
fc24ba73-ea2f-4dd1-892f-cba8458dee33-33,83b55b30-b582-47fc-b06c-02e695ae097a,1364101767,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
fc24ba73-ea2f-4dd1-892f-cba8458dee33-33,83b55b30-b582-47fc-b06c-02e695ae097a,1364101767,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-17,83b55b30-b582-47fc-b06c-02e695ae097a,1364098167,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,16,3,3,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-17,83b55b30-b582-47fc-b06c-02e695ae097a,1364098167,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-17,83b55b30-b582-47fc-b06c-02e695ae097a,1364098167,com.google.android.apps.chrome.Main,com.android.chrome,9,1,1,com.google.android.apps.chrome.Main,com.android.chrome
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-17,83b55b30-b582-47fc-b06c-02e695ae097a,1364098167,com.android.systemui.recent.RecentsActivity,com.android.systemui,14,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-17,83b55b30-b582-47fc-b06c-02e695ae097a,1364098167,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-17,83b55b30-b582-47fc-b06c-02e695ae097a,1364098167,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-94,83b55b30-b582-47fc-b06c-02e695ae097a,1364099367,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,16,3,3,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-94,83b55b30-b582-47fc-b06c-02e695ae097a,1364099367,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-94,83b55b30-b582-47fc-b06c-02e695ae097a,1364099367,com.google.android.apps.chrome.Main,com.android.chrome,9,1,1,com.google.android.apps.chrome.Main,com.android.chrome
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-94,83b55b30-b582-47fc-b06c-02e695ae097a,1364099367,com.android.systemui.recent.RecentsActivity,com.android.systemui,14,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-94,83b55b30-b582-47fc-b06c-02e695ae097a,1364099367,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
be7f312d-c64b-4ea0-9b80-6e55a3efc71d-94,83b55b30-b582-47fc-b06c-02e695ae097a,1364099367,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
aec07529-fa8f-45c4-9edb-57d904b79c0d-177,83b55b30-b582-47fc-b06c-02e695ae097a,1364106567,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,25,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
aec07529-fa8f-45c4-9edb-57d904b79c0d-177,83b55b30-b582-47fc-b06c-02e695ae097a,1364106567,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
aec07529-fa8f-45c4-9edb-57d904b79c0d-177,83b55b30-b582-47fc-b06c-02e695ae097a,1364106567,com.google.android.apps.chrome.Main,com.android.chrome,9,1,1,com.google.android.apps.chrome.Main,com.android.chrome
aec07529-fa8f-45c4-9edb-57d904b79c0d-177,83b55b30-b582-47fc-b06c-02e695ae097a,1364106567,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,20,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
aec07529-fa8f-45c4-9edb-57d904b79c0d-177,83b55b30-b582-47fc-b06c-02e695ae097a,1364106567,com.android.systemui.recent.RecentsActivity,com.android.systemui,14,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
aec07529-fa8f-45c4-9edb-57d904b79c0d-177,83b55b30-b582-47fc-b06c-02e695ae097a,1364106567,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
