id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,256,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.rhmsoft.fm.FileManager,com.rhmsoft.fm,265,1,1,com.rhmsoft.fm.FileManager,com.rhmsoft.fm
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.android.systemui.recent.RecentsActivity,com.android.systemui,260,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,262,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,263,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.example.android.apis.ApiDemos,com.example.android.apis,259,3,3,com.example.android.apis.ApiDemos,com.example.android.apis
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings,76,1,0,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings
a7d09e48-5bbd-4672-9f55-ea34bf4862ee-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364100683,com.android.phone.InCallScreen,com.android.phone,61,1,1,com.android.phone.InCallScreen,com.android.phone
8b67cbb5-cfa2-465b-b5af-31ee2c6606a6-38,1977b545-a88f-4903-a7ae-2c434de4be49,1364099483,com.example.android.apis.ApiDemos,com.example.android.apis,259,3,3,com.example.android.apis.ApiDemos,com.example.android.apis
