id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,14,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,org.bewellapp.dashBoardActivity,org.bewellapp,11,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,com.google.android.apps.chrome.Main,com.android.chrome,7,1,1,com.google.android.apps.chrome.Main,com.android.chrome
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,com.android.email.activity.setup.AccountSetupBasics,com.google.android.email,6,1,1,com.android.email.activity.setup.AccountSetupBasics,com.google.android.email
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
9a695046-353a-48c3-a56f-df873e1f868e-18,07d9799b-cfd0-4e8e-8a80-255b20609493,1364098065,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
9a695046-353a-48c3-a56f-df873e1f868e-76,07d9799b-cfd0-4e8e-8a80-255b20609493,1364099265,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,14,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
9a695046-353a-48c3-a56f-df873e1f868e-76,07d9799b-cfd0-4e8e-8a80-255b20609493,1364099265,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
9a695046-353a-48c3-a56f-df873e1f868e-76,07d9799b-cfd0-4e8e-8a80-255b20609493,1364099265,org.bewellapp.dashBoardActivity,org.bewellapp,11,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
9a695046-353a-48c3-a56f-df873e1f868e-76,07d9799b-cfd0-4e8e-8a80-255b20609493,1364099265,com.google.android.apps.chrome.Main,com.android.chrome,7,1,1,com.google.android.apps.chrome.Main,com.android.chrome
