id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,com.android.systemui.recent.RecentsActivity,com.android.systemui,17,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,8,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,org.bewellapp.dashBoardActivity,org.bewellapp,11,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,com.google.android.apps.chrome.Main,com.android.chrome,5,1,1,com.google.android.apps.chrome.Main,com.android.chrome
fc11fe54-e8cd-4520-bbac-6021d5e8fde5-33,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364119471,com.android.contacts.activities.DialtactsActivity,com.android.contacts,6,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,14,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,org.bewellapp.dashBoardActivity,org.bewellapp,11,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,8,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,com.google.android.apps.chrome.Main,com.android.chrome,5,1,1,com.google.android.apps.chrome.Main,com.android.chrome
2effc33c-54c5-4a58-95c6-297d26c6da18-17,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364101471,com.android.contacts.activities.DialtactsActivity,com.android.contacts,6,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
2effc33c-54c5-4a58-95c6-297d26c6da18-81,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364102671,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,14,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
2effc33c-54c5-4a58-95c6-297d26c6da18-81,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364102671,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
2effc33c-54c5-4a58-95c6-297d26c6da18-81,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364102671,org.bewellapp.dashBoardActivity,org.bewellapp,11,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2effc33c-54c5-4a58-95c6-297d26c6da18-81,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364102671,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,8,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
2effc33c-54c5-4a58-95c6-297d26c6da18-81,f1949f09-55ec-41f5-a63c-b1937dd02fcb,1364102671,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
