id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,org.bewellapp.dashBoardActivity,org.bewellapp,14,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.google.android.apps.chrome.Main,com.android.chrome,8,1,0,com.google.android.apps.chrome.Main,com.android.chrome
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,3,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings,7,1,0,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.android.systemui.recent.RecentsActivity,com.android.systemui,6,1,0,com.android.systemui.recent.RecentsActivity,com.android.systemui
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.s0up.goomanager.GooManagerActivity,com.s0up.goomanager,5,1,0,com.s0up.goomanager.GooManagerActivity,com.s0up.goomanager
cb9f1e61-3a6f-4abd-a6e1-8563c4689f30-18,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364341060,com.android.phone.InCallScreen,com.android.phone,9,1,1,com.android.phone.InCallScreen,com.android.phone
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,23,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.android.mms.ui.ConversationList,com.android.mms,20,1,1,com.android.mms.ui.ConversationList,com.android.mms
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp,18,1,1,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.android.systemui.recent.RecentsActivity,com.android.systemui,6,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.android.calendar.AllInOneActivity,com.google.android.calendar,17,2,2,com.android.calendar.EventInfoActivity,com.google.android.calendar
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings,7,1,0,com.android.settings.Settings$PowerUsageSummaryActivity,com.android.settings
b68b4ffb-6651-4a26-967a-6399d6288bad-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364342260,com.android.phone.InCallScreen,com.android.phone,9,1,1,com.android.phone.InCallScreen,com.android.phone
e1db4f14-ccc4-4023-b7e7-6450918ee40d-84,aec46732-cdbd-45eb-ac4d-3cc3120376e0,1364343460,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,27,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
