id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
5426a149-25fb-4688-b3eb-5d707f8b76bb-19,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364102090,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
5426a149-25fb-4688-b3eb-5d707f8b76bb-19,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364102090,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,5,2,2,com.android.packageinstaller.InstallAppProgress,com.android.packageinstaller
5426a149-25fb-4688-b3eb-5d707f8b76bb-19,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364102090,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
5426a149-25fb-4688-b3eb-5d707f8b76bb-19,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364102090,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
5426a149-25fb-4688-b3eb-5d707f8b76bb-19,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364102090,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
5426a149-25fb-4688-b3eb-5d707f8b76bb-66,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364103290,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp,11,1,1,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp
5426a149-25fb-4688-b3eb-5d707f8b76bb-66,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364103290,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
5426a149-25fb-4688-b3eb-5d707f8b76bb-66,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364103290,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,5,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
5426a149-25fb-4688-b3eb-5d707f8b76bb-66,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364103290,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
5426a149-25fb-4688-b3eb-5d707f8b76bb-66,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364103290,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
5426a149-25fb-4688-b3eb-5d707f8b76bb-66,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364103290,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,14,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp,11,1,1,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,5,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
3ef3e89d-4b32-467d-ac44-149c85e4c385-17,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364135690,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,14,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp,11,1,1,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,5,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
3ef3e89d-4b32-467d-ac44-149c85e4c385-79,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364136890,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,14,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp,11,1,1,org.bewellapp.wallpaper.WellnessSummaryActivity,org.bewellapp
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,5,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,com.android.settings.Settings,com.android.settings,4,3,3,com.android.settings.deviceinfo.Status,com.android.settings
42a9664a-7260-4414-ae52-f624f67ac9ad-35,2de1b6fd-f0e6-43e2-b63f-83458da3bf6e,1364123690,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
