id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
b7f6ddd9-9993-493b-9034-dee3fa9087ce-58,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364100067,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
b7f6ddd9-9993-493b-9034-dee3fa9087ce-58,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364100067,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b7f6ddd9-9993-493b-9034-dee3fa9087ce-58,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364100067,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
abb36001-fdad-4245-b9cf-3f13475f0148-201,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364104867,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
abb36001-fdad-4245-b9cf-3f13475f0148-201,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364104867,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
abb36001-fdad-4245-b9cf-3f13475f0148-201,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364104867,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
abb36001-fdad-4245-b9cf-3f13475f0148-201,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364104867,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
32f39abf-8f19-476d-b48e-ce8173a49bea-18,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364097667,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
32f39abf-8f19-476d-b48e-ce8173a49bea-18,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364097667,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
32f39abf-8f19-476d-b48e-ce8173a49bea-18,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364097667,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
32f39abf-8f19-476d-b48e-ce8173a49bea-93,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364098867,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
32f39abf-8f19-476d-b48e-ce8173a49bea-93,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364098867,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
32f39abf-8f19-476d-b48e-ce8173a49bea-93,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364098867,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b6a05089-0b4c-48ee-9240-44e815af5206-311,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364106067,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,17,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
b6a05089-0b4c-48ee-9240-44e815af5206-311,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364106067,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
b6a05089-0b4c-48ee-9240-44e815af5206-311,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364106067,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
b6a05089-0b4c-48ee-9240-44e815af5206-311,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364106067,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b6a05089-0b4c-48ee-9240-44e815af5206-311,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364106067,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
23951a86-7dad-4ab2-86fa-ef12ea76cad6-25,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364102467,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
23951a86-7dad-4ab2-86fa-ef12ea76cad6-25,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364102467,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
23951a86-7dad-4ab2-86fa-ef12ea76cad6-25,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364102467,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
23951a86-7dad-4ab2-86fa-ef12ea76cad6-67,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364103667,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
23951a86-7dad-4ab2-86fa-ef12ea76cad6-67,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364103667,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,15,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
23951a86-7dad-4ab2-86fa-ef12ea76cad6-67,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364103667,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
23951a86-7dad-4ab2-86fa-ef12ea76cad6-67,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364103667,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
23951a86-7dad-4ab2-86fa-ef12ea76cad6-67,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364103667,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
3d3fd6dc-61ce-4fb3-8b32-7ab1d9b9066a-42,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364101267,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
3d3fd6dc-61ce-4fb3-8b32-7ab1d9b9066a-42,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364101267,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
3d3fd6dc-61ce-4fb3-8b32-7ab1d9b9066a-42,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364101267,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
9c809ae1-9175-46af-9819-c78cfe038d33-174,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364107267,com.android.camera.CameraLauncher,com.google.android.gallery3d,18,1,1,com.android.camera.CameraLauncher,com.google.android.gallery3d
9c809ae1-9175-46af-9819-c78cfe038d33-174,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364107267,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
9c809ae1-9175-46af-9819-c78cfe038d33-174,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364107267,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
9c809ae1-9175-46af-9819-c78cfe038d33-174,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364107267,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
9c809ae1-9175-46af-9819-c78cfe038d33-174,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364107267,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
1f7349a9-5089-440d-941b-7838a367544b-19,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364095267,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
1f7349a9-5089-440d-941b-7838a367544b-19,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364095267,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
1f7349a9-5089-440d-941b-7838a367544b-19,6e0a3746-33c8-40cd-8ba7-a1966343610f,1364095267,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
