id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
b5ec549f-30c9-4605-b14a-fd581a4408a7-62,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364100338,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
b5ec549f-30c9-4605-b14a-fd581a4408a7-62,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364100338,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
b5ec549f-30c9-4605-b14a-fd581a4408a7-62,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364100338,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
b5ec549f-30c9-4605-b14a-fd581a4408a7-62,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364100338,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
76b91704-69fa-4f30-ba7e-7bf73568f4c1-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364097938,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
76b91704-69fa-4f30-ba7e-7bf73568f4c1-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364097938,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
76b91704-69fa-4f30-ba7e-7bf73568f4c1-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364097938,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
76b91704-69fa-4f30-ba7e-7bf73568f4c1-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364097938,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
76b91704-69fa-4f30-ba7e-7bf73568f4c1-86,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364099138,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
76b91704-69fa-4f30-ba7e-7bf73568f4c1-86,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364099138,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
76b91704-69fa-4f30-ba7e-7bf73568f4c1-86,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364099138,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
76b91704-69fa-4f30-ba7e-7bf73568f4c1-86,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364099138,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-20,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364102738,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-20,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364102738,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-20,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364102738,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-20,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364102738,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-82,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364103938,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-82,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364103938,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
6e8721b3-1f32-4b5d-8fd4-197f68d6a99b-82,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364103938,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
5a244286-4a10-4405-a149-f28e04e4738e-33,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364101538,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,13,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
5a244286-4a10-4405-a149-f28e04e4738e-33,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364101538,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
5a244286-4a10-4405-a149-f28e04e4738e-33,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364101538,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
5a244286-4a10-4405-a149-f28e04e4738e-33,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364101538,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
bc766756-efa1-47da-b6b0-ae18bc7c5718-59,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364106338,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
bc766756-efa1-47da-b6b0-ae18bc7c5718-59,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364106338,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,21,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
bc766756-efa1-47da-b6b0-ae18bc7c5718-59,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364106338,com.android.mms.ui.ConversationList,com.android.mms,19,1,1,com.android.mms.ui.ConversationList,com.android.mms
bc766756-efa1-47da-b6b0-ae18bc7c5718-59,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364106338,com.google.android.apps.chrome.Main,com.android.chrome,17,1,1,com.google.android.apps.chrome.Main,com.android.chrome
bc766756-efa1-47da-b6b0-ae18bc7c5718-59,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364106338,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
bc766756-efa1-47da-b6b0-ae18bc7c5718-59,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364106338,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e5a97b01-77d1-4bbc-98a7-07301fdb4c45-125,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364105138,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,21,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
e5a97b01-77d1-4bbc-98a7-07301fdb4c45-125,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364105138,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
e5a97b01-77d1-4bbc-98a7-07301fdb4c45-125,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364105138,com.android.mms.ui.ConversationList,com.android.mms,19,1,1,com.android.mms.ui.ConversationList,com.android.mms
e5a97b01-77d1-4bbc-98a7-07301fdb4c45-125,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364105138,com.google.android.apps.chrome.Main,com.android.chrome,17,1,1,com.google.android.apps.chrome.Main,com.android.chrome
e5a97b01-77d1-4bbc-98a7-07301fdb4c45-125,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364105138,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
e5a97b01-77d1-4bbc-98a7-07301fdb4c45-125,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364105138,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
e272c840-0a04-4ed7-ad8d-5460edeaa81f-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364095538,org.bewellapp.dashBoardActivity,org.bewellapp,11,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
e272c840-0a04-4ed7-ad8d-5460edeaa81f-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364095538,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
e272c840-0a04-4ed7-ad8d-5460edeaa81f-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364095538,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
e272c840-0a04-4ed7-ad8d-5460edeaa81f-19,6563415f-f5c7-4eca-afa7-2b9d0550aa28,1364095538,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
