id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
e9c8c8be-8df0-4995-9129-b77c8b83e23b-540,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364105752,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
e9c8c8be-8df0-4995-9129-b77c8b83e23b-540,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364105752,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
e9c8c8be-8df0-4995-9129-b77c8b83e23b-540,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364105752,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
e9c8c8be-8df0-4995-9129-b77c8b83e23b-540,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364105752,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
e9c8c8be-8df0-4995-9129-b77c8b83e23b-540,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364105752,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b2613aef-e548-496b-8310-dc5603ddc740-19,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364102152,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b2613aef-e548-496b-8310-dc5603ddc740-19,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364102152,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,2,2,com.android.packageinstaller.InstallAppProgress,com.android.packageinstaller
b2613aef-e548-496b-8310-dc5603ddc740-19,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364102152,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
b2613aef-e548-496b-8310-dc5603ddc740-19,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364102152,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
b2613aef-e548-496b-8310-dc5603ddc740-19,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364102152,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
b2613aef-e548-496b-8310-dc5603ddc740-82,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364103352,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,9,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
b2613aef-e548-496b-8310-dc5603ddc740-82,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364103352,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,4,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
b2613aef-e548-496b-8310-dc5603ddc740-82,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364103352,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
b2613aef-e548-496b-8310-dc5603ddc740-82,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364103352,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
b2613aef-e548-496b-8310-dc5603ddc740-82,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364103352,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
b2613aef-e548-496b-8310-dc5603ddc740-82,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364103352,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
2b778921-5c59-498e-ad26-cee4ba213b53-32,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364104552,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
2b778921-5c59-498e-ad26-cee4ba213b53-32,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364104552,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2b778921-5c59-498e-ad26-cee4ba213b53-32,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364104552,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
2b778921-5c59-498e-ad26-cee4ba213b53-32,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364104552,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
f1319b7d-0b06-44b3-8674-dea2c72c2e5a-586,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364106952,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
f1319b7d-0b06-44b3-8674-dea2c72c2e5a-586,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364106952,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
f1319b7d-0b06-44b3-8674-dea2c72c2e5a-586,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364106952,org.bewellapp.dashBoardActivity,org.bewellapp,8,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f1319b7d-0b06-44b3-8674-dea2c72c2e5a-586,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364106952,com.android.settings.Settings,com.android.settings,5,3,3,com.android.settings.deviceinfo.Status,com.android.settings
f1319b7d-0b06-44b3-8674-dea2c72c2e5a-586,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364106952,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
205e292e-3904-456c-8139-7e74011d36b6-108,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364108152,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
205e292e-3904-456c-8139-7e74011d36b6-108,f03e8535-61b8-402c-b9ba-b5a75bc90688,1364108152,com.android.deskclock.DeskClock,com.google.android.deskclock,12,1,1,com.android.deskclock.DeskClock,com.google.android.deskclock
