id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
82e0f054-03b3-4af9-a6dc-9adfb8b28d52-33,9985c914-7fea-48d1-9296-215110bf6762,1364101587,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
82e0f054-03b3-4af9-a6dc-9adfb8b28d52-33,9985c914-7fea-48d1-9296-215110bf6762,1364101587,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
82e0f054-03b3-4af9-a6dc-9adfb8b28d52-33,9985c914-7fea-48d1-9296-215110bf6762,1364101587,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
82e0f054-03b3-4af9-a6dc-9adfb8b28d52-33,9985c914-7fea-48d1-9296-215110bf6762,1364101587,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
82e0f054-03b3-4af9-a6dc-9adfb8b28d52-33,9985c914-7fea-48d1-9296-215110bf6762,1364101587,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
8f831ef0-a0e3-484a-902e-8a86921e39f8-17,9985c914-7fea-48d1-9296-215110bf6762,1364097987,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
8f831ef0-a0e3-484a-902e-8a86921e39f8-17,9985c914-7fea-48d1-9296-215110bf6762,1364097987,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
8f831ef0-a0e3-484a-902e-8a86921e39f8-17,9985c914-7fea-48d1-9296-215110bf6762,1364097987,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
8f831ef0-a0e3-484a-902e-8a86921e39f8-17,9985c914-7fea-48d1-9296-215110bf6762,1364097987,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
8f831ef0-a0e3-484a-902e-8a86921e39f8-17,9985c914-7fea-48d1-9296-215110bf6762,1364097987,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
8f831ef0-a0e3-484a-902e-8a86921e39f8-103,9985c914-7fea-48d1-9296-215110bf6762,1364099187,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
8f831ef0-a0e3-484a-902e-8a86921e39f8-103,9985c914-7fea-48d1-9296-215110bf6762,1364099187,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
8f831ef0-a0e3-484a-902e-8a86921e39f8-103,9985c914-7fea-48d1-9296-215110bf6762,1364099187,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
8f831ef0-a0e3-484a-902e-8a86921e39f8-103,9985c914-7fea-48d1-9296-215110bf6762,1364099187,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
8f831ef0-a0e3-484a-902e-8a86921e39f8-103,9985c914-7fea-48d1-9296-215110bf6762,1364099187,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
7c49cbcf-6425-4184-ab24-c37bb82eb39a-61,9985c914-7fea-48d1-9296-215110bf6762,1364100387,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
7c49cbcf-6425-4184-ab24-c37bb82eb39a-61,9985c914-7fea-48d1-9296-215110bf6762,1364100387,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
7c49cbcf-6425-4184-ab24-c37bb82eb39a-61,9985c914-7fea-48d1-9296-215110bf6762,1364100387,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
7c49cbcf-6425-4184-ab24-c37bb82eb39a-61,9985c914-7fea-48d1-9296-215110bf6762,1364100387,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
7c49cbcf-6425-4184-ab24-c37bb82eb39a-61,9985c914-7fea-48d1-9296-215110bf6762,1364100387,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
7f28f3be-e283-438a-bf38-4f4a30ad0443-18,9985c914-7fea-48d1-9296-215110bf6762,1364095587,org.bewellapp.dashBoardActivity,org.bewellapp,10,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
7f28f3be-e283-438a-bf38-4f4a30ad0443-18,9985c914-7fea-48d1-9296-215110bf6762,1364095587,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
7f28f3be-e283-438a-bf38-4f4a30ad0443-18,9985c914-7fea-48d1-9296-215110bf6762,1364095587,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
7f28f3be-e283-438a-bf38-4f4a30ad0443-18,9985c914-7fea-48d1-9296-215110bf6762,1364095587,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
7f28f3be-e283-438a-bf38-4f4a30ad0443-18,9985c914-7fea-48d1-9296-215110bf6762,1364095587,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
7f28f3be-e283-438a-bf38-4f4a30ad0443-83,9985c914-7fea-48d1-9296-215110bf6762,1364096787,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
7f28f3be-e283-438a-bf38-4f4a30ad0443-83,9985c914-7fea-48d1-9296-215110bf6762,1364096787,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
7f28f3be-e283-438a-bf38-4f4a30ad0443-83,9985c914-7fea-48d1-9296-215110bf6762,1364096787,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
7f28f3be-e283-438a-bf38-4f4a30ad0443-83,9985c914-7fea-48d1-9296-215110bf6762,1364096787,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
7f28f3be-e283-438a-bf38-4f4a30ad0443-83,9985c914-7fea-48d1-9296-215110bf6762,1364096787,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
a6ff576c-4263-468b-b723-c86ef8e10e0c-63,9985c914-7fea-48d1-9296-215110bf6762,1364106387,com.google.android.velvet.tg.FirstRunActivity,com.google.android.googlequicksearchbox,16,1,1,com.google.android.velvet.tg.FirstRunActivity,com.google.android.googlequicksearchbox
a6ff576c-4263-468b-b723-c86ef8e10e0c-63,9985c914-7fea-48d1-9296-215110bf6762,1364106387,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
a6ff576c-4263-468b-b723-c86ef8e10e0c-63,9985c914-7fea-48d1-9296-215110bf6762,1364106387,com.android.mms.ui.ConversationList,com.android.mms,15,1,1,com.android.mms.ui.ConversationList,com.android.mms
a6ff576c-4263-468b-b723-c86ef8e10e0c-63,9985c914-7fea-48d1-9296-215110bf6762,1364106387,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
a6ff576c-4263-468b-b723-c86ef8e10e0c-63,9985c914-7fea-48d1-9296-215110bf6762,1364106387,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
a6ff576c-4263-468b-b723-c86ef8e10e0c-63,9985c914-7fea-48d1-9296-215110bf6762,1364106387,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
bb6f94d1-f380-40ab-ad12-c166a5a2a92c-95,9985c914-7fea-48d1-9296-215110bf6762,1364105187,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
bb6f94d1-f380-40ab-ad12-c166a5a2a92c-95,9985c914-7fea-48d1-9296-215110bf6762,1364105187,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,14,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
bb6f94d1-f380-40ab-ad12-c166a5a2a92c-95,9985c914-7fea-48d1-9296-215110bf6762,1364105187,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
bb6f94d1-f380-40ab-ad12-c166a5a2a92c-95,9985c914-7fea-48d1-9296-215110bf6762,1364105187,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
bb6f94d1-f380-40ab-ad12-c166a5a2a92c-95,9985c914-7fea-48d1-9296-215110bf6762,1364105187,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
feb1835e-54a1-41a4-bf3f-53f93becf904-26,9985c914-7fea-48d1-9296-215110bf6762,1364102787,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
feb1835e-54a1-41a4-bf3f-53f93becf904-26,9985c914-7fea-48d1-9296-215110bf6762,1364102787,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
feb1835e-54a1-41a4-bf3f-53f93becf904-26,9985c914-7fea-48d1-9296-215110bf6762,1364102787,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
feb1835e-54a1-41a4-bf3f-53f93becf904-26,9985c914-7fea-48d1-9296-215110bf6762,1364102787,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
feb1835e-54a1-41a4-bf3f-53f93becf904-26,9985c914-7fea-48d1-9296-215110bf6762,1364102787,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
feb1835e-54a1-41a4-bf3f-53f93becf904-125,9985c914-7fea-48d1-9296-215110bf6762,1364103987,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,6,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
feb1835e-54a1-41a4-bf3f-53f93becf904-125,9985c914-7fea-48d1-9296-215110bf6762,1364103987,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
feb1835e-54a1-41a4-bf3f-53f93becf904-125,9985c914-7fea-48d1-9296-215110bf6762,1364103987,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,12,2,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
feb1835e-54a1-41a4-bf3f-53f93becf904-125,9985c914-7fea-48d1-9296-215110bf6762,1364103987,com.android.settings.Settings,com.android.settings,7,3,3,com.android.settings.deviceinfo.Status,com.android.settings
feb1835e-54a1-41a4-bf3f-53f93becf904-125,9985c914-7fea-48d1-9296-215110bf6762,1364103987,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,3,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
35001c32-8419-4b51-bd68-029cffa4ba1f-30,9985c914-7fea-48d1-9296-215110bf6762,1364107587,com.android.launcher2.Launcher,com.android.launcher,4,1,1,com.android.launcher2.Launcher,com.android.launcher
35001c32-8419-4b51-bd68-029cffa4ba1f-30,9985c914-7fea-48d1-9296-215110bf6762,1364107587,com.google.android.apps.chrome.Main,com.android.chrome,17,1,1,com.google.android.apps.chrome.Main,com.android.chrome
35001c32-8419-4b51-bd68-029cffa4ba1f-30,9985c914-7fea-48d1-9296-215110bf6762,1364107587,com.android.settings.Settings,com.android.settings,7,2,2,com.android.settings.SubSettings,com.android.settings
