id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
a9eb6496-4aa5-4b9b-810a-8fb7927b8085-33,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364101408,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
a9eb6496-4aa5-4b9b-810a-8fb7927b8085-33,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364101408,org.bewellapp.dashBoardActivity,org.bewellapp,9,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
a9eb6496-4aa5-4b9b-810a-8fb7927b8085-33,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364101408,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
a9eb6496-4aa5-4b9b-810a-8fb7927b8085-33,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364101408,com.android.contacts.activities.DialtactsActivity,com.android.contacts,4,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
4098c7ed-2cdd-4096-af13-7385b666d9ed-19,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364095408,org.bewellapp.dashBoardActivity,org.bewellapp,9,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
4098c7ed-2cdd-4096-af13-7385b666d9ed-19,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364095408,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
4098c7ed-2cdd-4096-af13-7385b666d9ed-19,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364095408,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
4098c7ed-2cdd-4096-af13-7385b666d9ed-19,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364095408,com.android.contacts.activities.DialtactsActivity,com.android.contacts,4,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
4098c7ed-2cdd-4096-af13-7385b666d9ed-69,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364096608,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
4098c7ed-2cdd-4096-af13-7385b666d9ed-69,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364096608,org.bewellapp.dashBoardActivity,org.bewellapp,9,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
4098c7ed-2cdd-4096-af13-7385b666d9ed-69,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364096608,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
4098c7ed-2cdd-4096-af13-7385b666d9ed-69,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364096608,com.android.contacts.activities.DialtactsActivity,com.android.contacts,4,1,1,com.android.contacts.activities.DialtactsActivity,com.android.contacts
6b43d058-a07b-42ac-b015-b1e1ed2e079e-91,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364130208,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
6b43d058-a07b-42ac-b015-b1e1ed2e079e-91,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364130208,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,14,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
6b43d058-a07b-42ac-b015-b1e1ed2e079e-91,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364130208,com.android.settings.Settings$WifiSettingsActivity,com.android.settings,13,1,1,com.android.settings.Settings$WifiSettingsActivity,com.android.settings
6b43d058-a07b-42ac-b015-b1e1ed2e079e-91,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364130208,org.bewellapp.dashBoardActivity,org.bewellapp,9,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
6b43d058-a07b-42ac-b015-b1e1ed2e079e-91,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364130208,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard,2,1,0,com.google.android.setupwizard.SetupWizardActivity,com.google.android.setupwizard
6b43d058-a07b-42ac-b015-b1e1ed2e079e-91,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364130208,com.android.contacts.activities.DialtactsActivity,com.android.contacts,4,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
2619ad29-c32e-4778-9997-b1fa7dd6a3ba-18,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364138608,com.google.android.apps.paco.PAM,com.google.android.apps.paco,22,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
2619ad29-c32e-4778-9997-b1fa7dd6a3ba-18,4f0b2d1c-8fbb-4a66-a976-a85824e9bc79,1364138608,com.android.launcher2.Launcher,com.android.launcher,3,1,1,com.android.launcher2.Launcher,com.android.launcher
