id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
df2742f4-c05d-4d31-ace8-5a854e7f7e44-140,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364346535,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
df2742f4-c05d-4d31-ace8-5a854e7f7e44-140,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364346535,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
df2742f4-c05d-4d31-ace8-5a854e7f7e44-140,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364346535,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
df2742f4-c05d-4d31-ace8-5a854e7f7e44-140,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364346535,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,1,com.android.mms.ui.ConversationComposer,com.android.mms
f5891a57-dde4-4f99-8457-446f9455111d-203,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364351335,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
f5891a57-dde4-4f99-8457-446f9455111d-203,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364351335,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,56,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
f5891a57-dde4-4f99-8457-446f9455111d-203,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364351335,com.android.email.activity.MessageListXL,com.android.email,55,1,1,com.android.email.activity.MessageListXL,com.android.email
f5891a57-dde4-4f99-8457-446f9455111d-203,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364351335,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
f5891a57-dde4-4f99-8457-446f9455111d-203,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364351335,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
f5891a57-dde4-4f99-8457-446f9455111d-203,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364351335,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,0,com.android.mms.ui.ConversationComposer,com.android.mms
18aeaeee-9dfa-4601-8469-ed3af9c7cf58-95,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364342935,com.google.android.apps.paco.PAM,com.google.android.apps.paco,52,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
18aeaeee-9dfa-4601-8469-ed3af9c7cf58-95,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364342935,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
18aeaeee-9dfa-4601-8469-ed3af9c7cf58-95,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364342935,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,0,com.android.mms.ui.ConversationComposer,com.android.mms
18aeaeee-9dfa-4601-8469-ed3af9c7cf58-95,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364342935,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
18aeaeee-9dfa-4601-8469-ed3af9c7cf58-95,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364342935,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
5b0cb837-7c1c-42a4-aa29-1a6a61d2008d-103,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364347735,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
5b0cb837-7c1c-42a4-aa29-1a6a61d2008d-103,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364347735,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
5b0cb837-7c1c-42a4-aa29-1a6a61d2008d-103,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364347735,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
5b0cb837-7c1c-42a4-aa29-1a6a61d2008d-103,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364347735,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,1,com.android.mms.ui.ConversationComposer,com.android.mms
4ab7e35d-026c-487f-ab00-5acf91bce8c3-38,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364348935,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
4ab7e35d-026c-487f-ab00-5acf91bce8c3-38,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364348935,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
4ab7e35d-026c-487f-ab00-5acf91bce8c3-38,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364348935,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
4ab7e35d-026c-487f-ab00-5acf91bce8c3-38,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364348935,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,1,com.android.mms.ui.ConversationComposer,com.android.mms
4ab7e35d-026c-487f-ab00-5acf91bce8c3-168,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364350135,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
4ab7e35d-026c-487f-ab00-5acf91bce8c3-168,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364350135,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
4ab7e35d-026c-487f-ab00-5acf91bce8c3-168,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364350135,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
4ab7e35d-026c-487f-ab00-5acf91bce8c3-168,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364350135,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,1,com.android.mms.ui.ConversationComposer,com.android.mms
bd21347d-53bc-4b52-8ebb-564e94c0df0b-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364353735,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
bd21347d-53bc-4b52-8ebb-564e94c0df0b-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364353735,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
bd21347d-53bc-4b52-8ebb-564e94c0df0b-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364353735,com.android.email.activity.MessageListXL,com.android.email,55,1,1,com.android.email.activity.MessageListXL,com.android.email
bd21347d-53bc-4b52-8ebb-564e94c0df0b-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364353735,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,56,1,0,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
bd21347d-53bc-4b52-8ebb-564e94c0df0b-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364353735,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
bd21347d-53bc-4b52-8ebb-564e94c0df0b-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364353735,com.android.mms.ui.ConversationComposer,com.android.mms,39,2,1,com.android.mms.ui.ConversationComposer,com.android.mms
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-17,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364341735,org.bewellapp.dashBoardActivity,org.bewellapp,47,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-17,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364341735,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-17,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364341735,com.android.mms.ui.ConversationComposer,com.android.mms,39,1,0,com.android.mms.ui.ConversationComposer,com.android.mms
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-17,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364341735,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-17,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364341735,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,1,com.google.android.talk.SigningInActivity,com.google.android.talk
ebf1cb59-e1bb-445d-ae70-b19758165f77-136,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364352535,com.google.android.apps.chrome.Main,com.android.chrome,38,1,1,com.google.android.apps.chrome.Main,com.android.chrome
ebf1cb59-e1bb-445d-ae70-b19758165f77-136,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364352535,com.android.email.activity.MessageListXL,com.android.email,55,1,1,com.android.email.activity.MessageListXL,com.android.email
ebf1cb59-e1bb-445d-ae70-b19758165f77-136,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364352535,com.android.launcher2.Launcher,com.sec.android.app.launcher,2,1,1,com.android.launcher2.Launcher,com.sec.android.app.launcher
ebf1cb59-e1bb-445d-ae70-b19758165f77-136,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364352535,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm,56,1,1,com.google.android.gm.ConversationListActivityGmail,com.google.android.gm
ebf1cb59-e1bb-445d-ae70-b19758165f77-136,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364352535,com.google.android.talk.SigningInActivity,com.google.android.talk,33,1,0,com.google.android.talk.SigningInActivity,com.google.android.talk
